"Regionskode";"Region";"Dato";"Bekræftede tilfælde i alt";"timestamp_2025-10-21T10:00:08.562"
1084;Hovedstaden;2025-08-28;9;
1082;Midtjylland;2025-08-28;8;
1085;Sjælland;2025-08-28;2;
1083;Syddanmark;2025-08-28;2;
1084;Hovedstaden;2025-08-29;24;
1082;Midtjylland;2025-08-29;3;
1081;Nordjylland;2025-08-29;3;
1085;Sjælland;2025-08-29;2;
1083;Syddanmark;2025-08-29;9;
1084;Hovedstaden;2025-08-30;11;
1082;Midtjylland;2025-08-30;1;
1085;Sjælland;2025-08-30;3;
1083;Syddanmark;2025-08-30;5;
1084;Hovedstaden;2025-08-31;6;
1082;Midtjylland;2025-08-31;2;
1081;Nordjylland;2025-08-31;4;
1085;Sjælland;2025-08-31;1;
1084;Hovedstaden;2025-09-01;31;
1082;Midtjylland;2025-09-01;5;
1081;Nordjylland;2025-09-01;4;
1085;Sjælland;2025-09-01;1;
1083;Syddanmark;2025-09-01;4;
1084;Hovedstaden;2025-09-02;19;
1082;Midtjylland;2025-09-02;3;
1081;Nordjylland;2025-09-02;2;
1085;Sjælland;2025-09-02;3;
1083;Syddanmark;2025-09-02;3;
1084;Hovedstaden;2025-09-03;26;
1082;Midtjylland;2025-09-03;2;
1081;Nordjylland;2025-09-03;2;
1085;Sjælland;2025-09-03;5;
1083;Syddanmark;2025-09-03;2;
1084;Hovedstaden;2025-09-04;19;
1082;Midtjylland;2025-09-04;6;
1081;Nordjylland;2025-09-04;4;
1085;Sjælland;2025-09-04;4;
1083;Syddanmark;2025-09-04;2;
1084;Hovedstaden;2025-09-05;17;
1082;Midtjylland;2025-09-05;4;
1081;Nordjylland;2025-09-05;8;
1085;Sjælland;2025-09-05;6;
1083;Syddanmark;2025-09-05;3;
1084;Hovedstaden;2025-09-06;5;
1082;Midtjylland;2025-09-06;3;
1081;Nordjylland;2025-09-06;2;
1085;Sjælland;2025-09-06;2;
1083;Syddanmark;2025-09-06;4;
1084;Hovedstaden;2025-09-07;5;
1082;Midtjylland;2025-09-07;1;
1081;Nordjylland;2025-09-07;3;
1085;Sjælland;2025-09-07;2;
1083;Syddanmark;2025-09-07;7;
1084;Hovedstaden;2025-09-08;15;
1082;Midtjylland;2025-09-08;4;
1081;Nordjylland;2025-09-08;7;
1085;Sjælland;2025-09-08;2;
1083;Syddanmark;2025-09-08;8;
1084;Hovedstaden;2025-09-09;19;
1082;Midtjylland;2025-09-09;4;
1081;Nordjylland;2025-09-09;5;
1085;Sjælland;2025-09-09;3;
1083;Syddanmark;2025-09-09;3;
1084;Hovedstaden;2025-09-10;14;
1082;Midtjylland;2025-09-10;1;
1081;Nordjylland;2025-09-10;5;
1085;Sjælland;2025-09-10;2;
1083;Syddanmark;2025-09-10;3;
1084;Hovedstaden;2025-09-11;20;
1082;Midtjylland;2025-09-11;4;
1081;Nordjylland;2025-09-11;4;
1085;Sjælland;2025-09-11;2;
1083;Syddanmark;2025-09-11;10;
1084;Hovedstaden;2025-09-12;8;
1081;Nordjylland;2025-09-12;1;
1085;Sjælland;2025-09-12;3;
1083;Syddanmark;2025-09-12;3;
1084;Hovedstaden;2025-09-13;5;
1082;Midtjylland;2025-09-13;1;
1081;Nordjylland;2025-09-13;1;
1085;Sjælland;2025-09-13;3;
1083;Syddanmark;2025-09-13;1;
1084;Hovedstaden;2025-09-14;6;
1082;Midtjylland;2025-09-14;3;
1081;Nordjylland;2025-09-14;2;
1085;Sjælland;2025-09-14;2;
1083;Syddanmark;2025-09-14;4;
1084;Hovedstaden;2025-09-15;22;
1082;Midtjylland;2025-09-15;4;
1081;Nordjylland;2025-09-15;1;
1085;Sjælland;2025-09-15;2;
1083;Syddanmark;2025-09-15;6;
1084;Hovedstaden;2025-09-16;23;
1082;Midtjylland;2025-09-16;4;
1081;Nordjylland;2025-09-16;3;
1085;Sjælland;2025-09-16;3;
1083;Syddanmark;2025-09-16;2;
1084;Hovedstaden;2025-09-17;24;
1082;Midtjylland;2025-09-17;2;
1081;Nordjylland;2025-09-17;4;
1085;Sjælland;2025-09-17;3;
1083;Syddanmark;2025-09-17;7;
1084;Hovedstaden;2025-09-18;17;
1082;Midtjylland;2025-09-18;4;
1081;Nordjylland;2025-09-18;2;
1085;Sjælland;2025-09-18;3;
1083;Syddanmark;2025-09-18;1;
1084;Hovedstaden;2025-09-19;10;
1082;Midtjylland;2025-09-19;2;
1085;Sjælland;2025-09-19;3;
1083;Syddanmark;2025-09-19;9;
1084;Hovedstaden;2025-09-20;7;
1082;Midtjylland;2025-09-20;2;
1081;Nordjylland;2025-09-20;4;
1085;Sjælland;2025-09-20;3;
1083;Syddanmark;2025-09-20;2;
1084;Hovedstaden;2025-09-21;2;
1082;Midtjylland;2025-09-21;3;
1081;Nordjylland;2025-09-21;2;
1085;Sjælland;2025-09-21;5;
1083;Syddanmark;2025-09-21;4;
1084;Hovedstaden;2025-09-22;17;
1082;Midtjylland;2025-09-22;1;
1081;Nordjylland;2025-09-22;4;
1085;Sjælland;2025-09-22;3;
1083;Syddanmark;2025-09-22;6;
1084;Hovedstaden;2025-09-23;15;
1082;Midtjylland;2025-09-23;2;
1081;Nordjylland;2025-09-23;2;
1085;Sjælland;2025-09-23;3;
1083;Syddanmark;2025-09-23;7;
1084;Hovedstaden;2025-09-24;17;
1082;Midtjylland;2025-09-24;1;
1081;Nordjylland;2025-09-24;1;
1085;Sjælland;2025-09-24;3;
1083;Syddanmark;2025-09-24;6;
1084;Hovedstaden;2025-09-25;20;
1082;Midtjylland;2025-09-25;5;
1081;Nordjylland;2025-09-25;6;
1085;Sjælland;2025-09-25;3;
1083;Syddanmark;2025-09-25;5;
1084;Hovedstaden;2025-09-26;19;
1082;Midtjylland;2025-09-26;2;
1081;Nordjylland;2025-09-26;6;
1085;Sjælland;2025-09-26;6;
1083;Syddanmark;2025-09-26;3;
1084;Hovedstaden;2025-09-27;4;
1082;Midtjylland;2025-09-27;1;
1081;Nordjylland;2025-09-27;6;
1085;Sjælland;2025-09-27;2;
1083;Syddanmark;2025-09-27;1;
1084;Hovedstaden;2025-09-28;10;
1081;Nordjylland;2025-09-28;3;
1085;Sjælland;2025-09-28;1;
1083;Syddanmark;2025-09-28;5;
1084;Hovedstaden;2025-09-29;18;
1082;Midtjylland;2025-09-29;6;
1081;Nordjylland;2025-09-29;3;
1085;Sjælland;2025-09-29;3;
1083;Syddanmark;2025-09-29;5;
1084;Hovedstaden;2025-09-30;22;
1082;Midtjylland;2025-09-30;8;
1081;Nordjylland;2025-09-30;5;
1085;Sjælland;2025-09-30;4;
1084;Hovedstaden;2025-10-01;11;
1082;Midtjylland;2025-10-01;3;
1081;Nordjylland;2025-10-01;6;
1083;Syddanmark;2025-10-01;5;
1084;Hovedstaden;2025-10-02;18;
1082;Midtjylland;2025-10-02;1;
1081;Nordjylland;2025-10-02;4;
1085;Sjælland;2025-10-02;1;
1083;Syddanmark;2025-10-02;6;
1084;Hovedstaden;2025-10-03;21;
1082;Midtjylland;2025-10-03;1;
1081;Nordjylland;2025-10-03;2;
1085;Sjælland;2025-10-03;1;
1083;Syddanmark;2025-10-03;6;
1084;Hovedstaden;2025-10-04;10;
1082;Midtjylland;2025-10-04;2;
1081;Nordjylland;2025-10-04;1;
