iso_code,location,continent,year_month,hosp_patients_per_million,weekly_hosp_admissions_per_million,icu_patients_per_million,new_deaths_per_million,total_deaths_per_million,month_start
LSO,Lesotho,Africa,2023-09,0.0,0.0,0.0,1.31,9273.77,2023-09-01
LSO,Lesotho,Africa,2023-10,0.0,0.0,0.0,0.0,9614.03,2023-10-01
LSO,Lesotho,Africa,2023-11,0.0,0.0,0.0,0.0,9303.9,2023-11-01
LSO,Lesotho,Africa,2023-12,0.0,0.0,0.0,0.0,9614.03,2023-12-01
LSO,Lesotho,Africa,2024-01,0.0,0.0,0.0,0.0,9614.03,2024-01-01
LSO,Lesotho,Africa,2024-02,0.0,0.0,0.0,0.0,8993.77,2024-02-01
LSO,Lesotho,Africa,2024-03,0.0,0.0,0.0,0.0,9614.03,2024-03-01
LSO,Lesotho,Africa,2024-04,0.0,0.0,0.0,0.0,9303.9,2024-04-01
LSO,Lesotho,Africa,2024-05,0.0,0.0,0.0,0.0,9614.03,2024-05-01
LSO,Lesotho,Africa,2024-06,0.0,0.0,0.0,0.0,9303.9,2024-06-01
LSO,Lesotho,Africa,2024-07,0.0,0.0,0.0,0.0,9614.03,2024-07-01
LSO,Lesotho,Africa,2024-08,0.0,0.0,0.0,0.0,1240.52,2024-08-01
LTU,Lithuania,Europe,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
LTU,Lithuania,Europe,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
LTU,Lithuania,Europe,2020-03,0.0,0.0,2.88,1.42,4.26,2020-03-01
LTU,Lithuania,Europe,2020-04,0.0,0.0,36.73,9.59,172.47,2020-04-01
LTU,Lithuania,Europe,2020-05,0.0,0.0,21.45,8.16,438.77,2020-05-01
LTU,Lithuania,Europe,2020-06,0.0,0.0,0.0,2.49,614.84,2020-06-01
LTU,Lithuania,Europe,2020-07,0.0,0.0,0.0,0.72,685.46,2020-07-01
LTU,Lithuania,Europe,2020-08,0.0,0.0,0.0,2.13,712.42,2020-08-01
LTU,Lithuania,Europe,2020-09,0.0,0.0,0.0,2.49,754.72,2020-09-01
LTU,Lithuania,Europe,2020-10,1387.6,0.0,131.98,16.33,1055.13,2020-10-01
LTU,Lithuania,Europe,2020-11,2113.77,0.0,224.37,166.85999999999999,3136.32,2020-11-01
LTU,Lithuania,Europe,2020-12,19158.13,0.0,0.0,363.87,11684.09,2020-12-01
LTU,Lithuania,Europe,2021-01,17831.27,0.0,0.0,427.77,25212.899999999998,2021-01-01
LTU,Lithuania,Europe,2021-02,5922.41,0.0,387.64,154.79,30069.0,2021-02-01
LTU,Lithuania,Europe,2021-03,7707.45,0.0,859.25,104.37,37362.41,2021-03-01
LTU,Lithuania,Europe,2021-04,10565.97,0.0,1236.71,108.62,39516.56,2021-04-01
LTU,Lithuania,Europe,2021-05,6963.12,0.0,783.97,144.5,44890.46,2021-05-01
LTU,Lithuania,Europe,2021-06,3547.22,0.0,563.62,41.54,46147.19,2021-06-01
LTU,Lithuania,Europe,2021-07,813.4399999999999,0.0,155.25,8.16,48389.99,2021-07-01
LTU,Lithuania,Europe,2021-08,3842.47,0.0,543.27,46.510000000000005,48961.54,2021-08-01
LTU,Lithuania,Europe,2021-09,6801.67,0.0,801.76,134.9,50180.3,2021-09-01
LTU,Lithuania,Europe,2021-10,13101.2,0.0,1311.24,345.05,58749.270000000004,2021-10-01
LTU,Lithuania,Europe,2021-11,4444.27,0.0,450.55,291.45,66903.46,2021-11-01
LTU,Lithuania,Europe,2021-12,8580.2,0.0,892.34,210.51999999999998,77229.72,2021-12-01
LTU,Lithuania,Europe,2022-01,11464.11,0.0,1045.44,201.29,83757.43,2022-01-01
LTU,Lithuania,Europe,2022-02,7598.02,0.0,482.89,193.82999999999998,80493.49,2022-02-01
LTU,Lithuania,Europe,2022-03,481.08,0.0,22.18,150.87,95020.68000000001,2022-03-01
LTU,Lithuania,Europe,2022-04,1925.77,0.0,123.61,81.64,95688.55,2022-04-01
LTU,Lithuania,Europe,2022-05,1182.52,0.0,109.78,26.28,100425.26,2022-05-01
LTU,Lithuania,Europe,2022-06,431.25,0.0,39.28,8.18,97493.31,2022-06-01
LTU,Lithuania,Europe,2022-07,371.25,0.0,14.55,14.57,101083.03,2022-07-01
LTU,Lithuania,Europe,2022-08,1134.19,0.0,69.07000000000001,26.28,101664.6,2022-08-01
LTU,Lithuania,Europe,2022-09,994.89,0.0,66.88000000000001,12.42,99053.92,2022-09-01
LTU,Lithuania,Europe,2022-10,1160.0,0.0,78.18,26.990000000000002,102937.26,2022-10-01
LTU,Lithuania,Europe,2022-11,676.7,0.0,42.88,13.14,100219.0,2022-11-01
LTU,Lithuania,Europe,2022-12,565.46,0.0,25.450000000000003,13.850000000000001,103975.26000000001,2022-12-01
LTU,Lithuania,Europe,2023-01,482.9,0.0,34.54,24.14,104668.17,2023-01-01
LTU,Lithuania,Europe,2023-02,694.91,0.0,32.0,17.029999999999998,95027.05,2023-02-01
LTU,Lithuania,Europe,2023-03,762.89,0.0,33.81,15.27,105702.98999999999,2023-03-01
LTU,Lithuania,Europe,2023-04,198.55,0.0,13.450000000000001,13.129999999999999,102744.42,2023-04-01
LTU,Lithuania,Europe,2023-05,435.23,0.0,13.81,6.029999999999999,106461.29,2023-05-01
LTU,Lithuania,Europe,2023-06,120.36,0.0,5.09,2.83,103169.27,2023-06-01
LTU,Lithuania,Europe,2023-07,47.63,0.0,0.36,1.44,106657.93000000001,2023-07-01
LTU,Lithuania,Europe,2023-08,0.0,0.0,0.0,1.0699999999999998,106691.93,2023-08-01
LTU,Lithuania,Europe,2023-09,0.0,0.0,0.0,3.1999999999999997,103336.91,2023-09-01
LTU,Lithuania,Europe,2023-10,0.0,0.0,0.0,9.94,106960.25,2023-10-01
LTU,Lithuania,Europe,2023-11,0.0,0.0,0.0,9.59,103828.53,2023-11-01
LTU,Lithuania,Europe,2023-12,0.0,0.0,0.0,4.26,107502.81,2023-12-01
LTU,Lithuania,Europe,2024-01,0.0,0.0,0.0,5.33,107594.7,2024-01-01
LTU,Lithuania,Europe,2024-02,0.0,0.0,0.0,3.91,100835.91,2024-02-01
LTU,Lithuania,Europe,2024-03,0.0,0.0,0.0,1.08,107853.12,2024-03-01
LTU,Lithuania,Europe,2024-04,0.0,0.0,0.0,0.72,104395.05,2024-04-01
LTU,Lithuania,Europe,2024-05,0.0,0.0,0.0,0.36,107901.81,2024-05-01
LTU,Lithuania,Europe,2024-06,0.0,0.0,0.0,0.72,104430.56,2024-06-01
LTU,Lithuania,Europe,2024-07,0.0,0.0,0.0,1.0699999999999998,107944.41,2024-07-01
LTU,Lithuania,Europe,2024-08,0.0,0.0,0.0,0.0,13930.08,2024-08-01
LUX,Luxembourg,Europe,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
LUX,Luxembourg,Europe,2020-02,0.0,1.55,0.0,0.0,0.0,2020-02-01
LUX,Luxembourg,Europe,2020-03,2254.46,387.36,251.7,55.1,358.15,2020-03-01
LUX,Luxembourg,Europe,2020-04,7532.42,427.63,1340.33,68.87,3101.09,2020-04-01
LUX,Luxembourg,Europe,2020-05,2957.07,89.86,575.97,3.06,3932.1200000000003,2020-05-01
LUX,Luxembourg,Europe,2020-06,713.4,29.45,63.269999999999996,0.0,3811.2000000000003,2020-06-01
LUX,Luxembourg,Europe,2020-07,1987.34,168.88,189.9,12.24,4129.69,2020-07-01
LUX,Luxembourg,Europe,2020-08,1840.62,144.09,180.63,6.12,4490.88,2020-08-01
LUX,Luxembourg,Europe,2020-09,969.75,69.72999999999999,55.55,4.59,4380.66,2020-09-01
LUX,Luxembourg,Europe,2020-10,3191.76,381.16,370.61,42.87,5207.27,2020-10-01
LUX,Luxembourg,Europe,2020-11,10013.87,1070.66,1902.42,110.21,7324.18,2020-11-01
LUX,Luxembourg,Europe,2020-12,9371.5,718.9399999999999,1937.95,133.16,11560.98,2020-12-01
LUX,Luxembourg,Europe,2021-01,4217.11,354.82,948.14,79.6,14556.5,2021-01-01
LUX,Luxembourg,Europe,2021-02,3130.02,388.91,628.46,105.62,15459.630000000001,2021-02-01
LUX,Luxembourg,Europe,2021-03,5799.88,557.79,1097.88,137.75,21594.44,2021-03-01
LUX,Luxembourg,Europe,2021-04,5435.46,584.13,1530.23,47.45,23735.78,2021-04-01
LUX,Luxembourg,Europe,2021-05,2912.28,314.54,1119.51,16.830000000000002,25393.54,2021-05-01
LUX,Luxembourg,Europe,2021-06,470.98,46.480000000000004,87.99,1.53,24742.95,2021-06-01
LUX,Luxembourg,Europe,2021-07,679.42,86.77000000000001,149.71,7.65,25661.37,2021-07-01
LUX,Luxembourg,Europe,2021-08,1114.86,151.84,271.7,9.18,25947.72,2021-08-01
LUX,Luxembourg,Europe,2021-09,1405.17,117.76,416.90999999999997,7.65,25390.44,2021-09-01
LUX,Luxembourg,Europe,2021-10,1156.59,127.05,318.1,30.6,26665.51,2021-10-01
LUX,Luxembourg,Europe,2021-11,2246.76,212.28,551.25,44.379999999999995,26847.64,2021-11-01
LUX,Luxembourg,Europe,2021-12,3443.5,325.39,969.76,47.44,29533.91,2021-12-01
LUX,Luxembourg,Europe,2022-01,3387.92,426.09999999999997,764.35,85.72,31180.98,2022-01-01
LUX,Luxembourg,Europe,2022-02,2486.1,247.91000000000003,395.3,78.05,30864.14,2022-02-01
LUX,Luxembourg,Europe,2022-03,1615.17,173.54000000000002,194.56,75.01,36322.4,2022-03-01
LUX,Luxembourg,Europe,2022-04,1258.48,170.43,123.5,65.82,37608.12,2022-04-01
LUX,Luxembourg,Europe,2022-05,586.79,113.1,55.51,44.39,40456.72,2022-05-01
LUX,Luxembourg,Europe,2022-06,588.33,83.67,81.8,26.020000000000003,39994.43,2022-06-01
LUX,Luxembourg,Europe,2022-07,1192.1,201.43,69.46,24.48,42166.4,2022-07-01
LUX,Luxembourg,Europe,2022-08,531.21,82.12,57.08,7.65,42663.92,2022-08-01
LUX,Luxembourg,Europe,2022-09,398.38,72.82,35.42,7.65,41505.18,2022-09-01
LUX,Luxembourg,Europe,2022-10,1429.88,218.46,95.71,21.42,43279.2,2022-10-01
LUX,Luxembourg,Europe,2022-11,955.83,120.86,70.97,19.89,42561.36,2022-11-01
LUX,Luxembourg,Europe,2022-12,1604.3899999999999,182.82999999999998,92.62,33.66,44849.65,2022-12-01
LUX,Luxembourg,Europe,2023-01,793.67,106.91000000000001,92.6,38.26,46051.21,2023-01-01
LUX,Luxembourg,Europe,2023-02,475.63,97.61,20.02,15.3,42164.86,2023-02-01
LUX,Luxembourg,Europe,2023-03,880.21,108.46,32.37,15.3,47142.62,2023-03-01
LUX,Luxembourg,Europe,2023-04,0.0,0.0,0.0,0.0,45919.5,2023-04-01
LUX,Luxembourg,Europe,2023-05,0.0,0.0,0.0,0.0,47450.15,2023-05-01
LUX,Luxembourg,Europe,2023-06,0.0,0.0,0.0,0.0,45919.5,2023-06-01
LUX,Luxembourg,Europe,2023-07,0.0,0.0,0.0,0.0,47450.15,2023-07-01
LUX,Luxembourg,Europe,2023-08,0.0,0.0,0.0,0.0,47450.15,2023-08-01
LUX,Luxembourg,Europe,2023-09,0.0,0.0,0.0,0.0,45919.5,2023-09-01
LUX,Luxembourg,Europe,2023-10,0.0,0.0,0.0,0.0,47450.15,2023-10-01
LUX,Luxembourg,Europe,2023-11,0.0,0.0,0.0,0.0,45919.5,2023-11-01
LUX,Luxembourg,Europe,2023-12,0.0,0.0,0.0,0.0,47450.15,2023-12-01
LUX,Luxembourg,Europe,2024-01,0.0,0.0,0.0,0.0,47450.15,2024-01-01
LUX,Luxembourg,Europe,2024-02,0.0,0.0,0.0,0.0,44388.850000000006,2024-02-01
LUX,Luxembourg,Europe,2024-03,0.0,0.0,0.0,0.0,47450.15,2024-03-01
LUX,Luxembourg,Europe,2024-04,0.0,0.0,0.0,0.0,45919.5,2024-04-01
LUX,Luxembourg,Europe,2024-05,0.0,0.0,0.0,0.0,47450.15,2024-05-01
LUX,Luxembourg,Europe,2024-06,0.0,0.0,0.0,0.0,45919.5,2024-06-01
LUX,Luxembourg,Europe,2024-07,0.0,0.0,0.0,0.0,47450.15,2024-07-01
LUX,Luxembourg,Europe,2024-08,0.0,0.0,0.0,0.0,6122.6,2024-08-01
LVA,Latvia,Europe,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
LVA,Latvia,Europe,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
LVA,Latvia,Europe,2020-03,0.0,28.79,0.0,0.0,0.0,2020-03-01
LVA,Latvia,Europe,2020-04,0.0,45.32,0.0,6.91,97.76,2020-04-01
LVA,Latvia,Europe,2020-05,0.0,21.85,0.0,6.380000000000001,313.69,2020-05-01
LVA,Latvia,Europe,2020-06,0.0,6.4,0.0,2.66,436.43,2020-06-01
LVA,Latvia,Europe,2020-07,0.0,2.12,0.0,0.53,505.05,2020-07-01
LVA,Latvia,Europe,2020-08,0.0,9.61,0.0,1.59,532.63,2020-08-01
LVA,Latvia,Europe,2020-09,0.0,12.8,0.0,1.06,561.48,2020-09-01
LVA,Latvia,Europe,2020-10,0.0,133.81,0.0,12.77,738.38,2020-10-01
LVA,Latvia,Europe,2020-11,0.0,802.35,0.0,91.96000000000001,2089.79,2020-11-01
LVA,Latvia,Europe,2020-12,0.0,1446.8899999999999,0.0,212.12,6764.900000000001,2020-12-01
LVA,Latvia,Europe,2021-01,0.0,2156.45,183.18,388.62,15946.89,2021-01-01
LVA,Latvia,Europe,2021-02,0.0,1173.4,205.87,215.3,22878.02,2021-02-01
LVA,Latvia,Europe,2021-03,0.0,977.75,178.32,132.37,31236.69,2021-03-01
LVA,Latvia,Europe,2021-04,0.0,949.48,191.82,131.3,34418.33,2021-04-01
LVA,Latvia,Europe,2021-05,0.0,1071.57,244.77,156.84,39913.2,2021-05-01
LVA,Latvia,Europe,2021-06,0.0,327.33000000000004,120.5,65.92,41868.43,2021-06-01
LVA,Latvia,Europe,2021-07,0.0,86.9,39.980000000000004,15.95,44554.65,2021-07-01
LVA,Latvia,Europe,2021-08,0.0,165.28,29.16,14.89,44904.0,2021-08-01
LVA,Latvia,Europe,2021-09,0.0,528.85,70.79,73.37,44632.29,2021-09-01
LVA,Latvia,Europe,2021-10,0.0,2405.96,356.63,393.4,51393.42,2021-10-01
LVA,Latvia,Europe,2021-11,0.0,1663.87,466.32,451.34000000000003,64620.030000000006,2021-11-01
LVA,Latvia,Europe,2021-12,0.0,787.41,232.89,184.47,76946.56,2021-12-01
LVA,Latvia,Europe,2022-01,0.0,1420.23,232.89,217.97,82757.23,2022-01-01
LVA,Latvia,Europe,2022-02,0.0,2182.59,208.57,244.01,80648.73,2022-02-01
LVA,Latvia,Europe,2022-03,0.0,1938.95,161.01999999999998,233.38,97399.92,2022-03-01
LVA,Latvia,Europe,2022-04,0.0,899.37,73.5,125.46,100115.98,2022-04-01
LVA,Latvia,Europe,2022-05,0.0,387.05,29.17,43.05,105651.75,2022-05-01
LVA,Latvia,Europe,2022-06,0.0,184.99,5.4,24.46,103072.29,2022-06-01
LVA,Latvia,Europe,2022-07,0.0,435.55,12.42,32.95,107250.28,2022-07-01
LVA,Latvia,Europe,2022-08,0.0,498.46000000000004,10.8,34.57,108362.48,2022-08-01
LVA,Latvia,Europe,2022-09,0.0,606.15,7.5600000000000005,40.41,106070.65,2022-09-01
LVA,Latvia,Europe,2022-10,0.0,799.67,12.96,80.27000000000001,111683.5,2022-10-01
LVA,Latvia,Europe,2022-11,0.0,348.65999999999997,13.5,30.299999999999997,109540.01000000001,2022-11-01
LVA,Latvia,Europe,2022-12,0.0,742.63,16.200000000000003,60.59,114615.82,2022-12-01
LVA,Latvia,Europe,2023-01,0.0,515.51,17.82,71.77,117074.53,2023-01-01
LVA,Latvia,Europe,2023-02,0.0,264.96,7.5600000000000005,25.51,106707.04,2023-02-01
LVA,Latvia,Europe,2023-03,0.0,328.40999999999997,8.64,29.24,119071.73999999999,2023-03-01
LVA,Latvia,Europe,2023-04,0.0,446.21000000000004,7.0200000000000005,37.22,116235.69,2023-04-01
LVA,Latvia,Europe,2023-05,0.0,180.19,5.94,15.95,120878.85,2023-05-01
LVA,Latvia,Europe,2023-06,0.0,113.56,5.94,10.11,117396.14,2023-06-01
LVA,Latvia,Europe,2023-07,0.0,47.45,2.7,2.6500000000000004,121478.97,2023-07-01
LVA,Latvia,Europe,2023-08,0.0,33.05,0.0,2.66,121558.14,2023-08-01
LVA,Latvia,Europe,2023-09,0.0,99.17,0.54,3.1900000000000004,117705.04000000001,2023-09-01
LVA,Latvia,Europe,2023-10,0.0,197.26,0.54,14.89,121886.29,2023-10-01
LVA,Latvia,Europe,2023-11,0.0,494.73,3.24,28.18,118574.21,2023-11-01
LVA,Latvia,Europe,2023-12,0.0,0.0,0.0,0.0,123023.81000000001,2023-12-01
LVA,Latvia,Europe,2024-01,0.0,0.0,0.0,0.0,123023.81000000001,2024-01-01
LVA,Latvia,Europe,2024-02,0.0,0.0,0.0,0.0,115086.79000000001,2024-02-01
LVA,Latvia,Europe,2024-03,0.0,0.0,0.0,2.13,123037.14,2024-03-01
LVA,Latvia,Europe,2024-04,0.0,0.0,0.0,3.2,119184.56,2024-04-01
LVA,Latvia,Europe,2024-05,0.0,0.0,0.0,0.0,123188.73,2024-05-01
LVA,Latvia,Europe,2024-06,0.0,0.0,0.0,0.0,119214.9,2024-06-01
LVA,Latvia,Europe,2024-07,0.0,0.0,0.0,0.0,123188.73,2024-07-01
LVA,Latvia,Europe,2024-08,0.0,0.0,0.0,0.0,15895.32,2024-08-01
MAC,Macao,Asia,2021-02,0.0,0.0,0.0,0.0,0.0,2021-02-01
MAC,Macao,Asia,2021-03,0.0,0.0,0.0,0.0,0.0,2021-03-01
MAC,Macao,Asia,2021-04,0.0,0.0,0.0,0.0,0.0,2021-04-01
MAC,Macao,Asia,2021-05,0.0,0.0,0.0,0.0,0.0,2021-05-01
MAC,Macao,Asia,2021-06,0.0,0.0,0.0,0.0,0.0,2021-06-01
MAC,Macao,Asia,2021-07,0.0,0.0,0.0,0.0,0.0,2021-07-01
MAC,Macao,Asia,2021-08,0.0,0.0,0.0,0.0,0.0,2021-08-01
MAC,Macao,Asia,2021-09,0.0,0.0,0.0,0.0,0.0,2021-09-01
MAC,Macao,Asia,2021-10,0.0,0.0,0.0,0.0,0.0,2021-10-01
MAC,Macao,Asia,2021-11,0.0,0.0,0.0,0.0,0.0,2021-11-01
MAC,Macao,Asia,2021-12,0.0,0.0,0.0,0.0,0.0,2021-12-01
MAC,Macao,Asia,2022-01,0.0,0.0,0.0,0.0,0.0,2022-01-01
MAC,Macao,Asia,2022-02,0.0,0.0,0.0,0.0,0.0,2022-02-01
MAC,Macao,Asia,2022-03,0.0,0.0,0.0,0.0,0.0,2022-03-01
MAC,Macao,Asia,2022-04,0.0,0.0,0.0,0.0,0.0,2022-04-01
MAC,Macao,Asia,2022-05,0.0,0.0,0.0,0.0,0.0,2022-05-01
MAC,Macao,Asia,2022-06,0.0,0.0,0.0,0.0,0.0,2022-06-01
MAC,Macao,Asia,2022-07,0.0,0.0,0.0,0.0,0.0,2022-07-01
MAC,Macao,Asia,2022-08,0.0,0.0,0.0,0.0,0.0,2022-08-01
MAC,Macao,Asia,2022-09,0.0,0.0,0.0,0.0,0.0,2022-09-01
MAC,Macao,Asia,2022-10,0.0,0.0,0.0,0.0,0.0,2022-10-01
MAC,Macao,Asia,2022-11,0.0,0.0,0.0,0.0,0.0,2022-11-01
MAC,Macao,Asia,2022-12,0.0,0.0,0.0,0.0,0.0,2022-12-01
MAC,Macao,Asia,2023-01,0.0,0.0,0.0,0.0,0.0,2023-01-01
MAC,Macao,Asia,2023-02,0.0,0.0,0.0,0.0,0.0,2023-02-01
MAC,Macao,Asia,2023-03,0.0,0.0,0.0,0.0,0.0,2023-03-01
MAC,Macao,Asia,2023-04,0.0,0.0,0.0,0.0,0.0,2023-04-01
MAF,Saint Martin (French part),North America,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
MAF,Saint Martin (French part),North America,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
MAF,Saint Martin (French part),North America,2020-03,0.0,0.0,0.0,0.0,0.0,2020-03-01
MAF,Saint Martin (French part),North America,2020-04,0.0,0.0,0.0,103.81,1972.4599999999998,2020-04-01
MAF,Saint Martin (French part),North America,2020-05,0.0,0.0,0.0,0.0,3218.11,2020-05-01
MAF,Saint Martin (French part),North America,2020-06,0.0,0.0,0.0,0.0,3114.3,2020-06-01
MAF,Saint Martin (French part),North America,2020-07,0.0,0.0,0.0,0.0,3218.11,2020-07-01
MAF,Saint Martin (French part),North America,2020-08,0.0,0.0,0.0,69.21,4325.47,2020-08-01
MAF,Saint Martin (French part),North America,2020-09,0.0,0.0,0.0,103.80999999999999,6332.69,2020-09-01
MAF,Saint Martin (French part),North America,2020-10,0.0,0.0,0.0,0.0,8582.039999999999,2020-10-01
MAF,Saint Martin (French part),North America,2020-11,0.0,0.0,0.0,138.41,11730.83,2020-11-01
MAF,Saint Martin (French part),North America,2020-12,0.0,0.0,0.0,0.0,12872.75,2020-12-01
MAF,Saint Martin (French part),North America,2021-01,0.0,0.0,0.0,0.0,12872.75,2021-01-01
MAF,Saint Martin (French part),North America,2021-02,0.0,0.0,0.0,0.0,11627.0,2021-02-01
MAF,Saint Martin (French part),North America,2021-03,0.0,0.0,0.0,0.0,12872.75,2021-03-01
MAF,Saint Martin (French part),North America,2021-04,0.0,0.0,0.0,34.6,13391.970000000001,2021-04-01
MAF,Saint Martin (French part),North America,2021-05,0.0,0.0,0.0,69.2,15295.15,2021-05-01
MAF,Saint Martin (French part),North America,2021-06,0.0,0.0,0.0,415.24,24015.54,2021-06-01
MAF,Saint Martin (French part),North America,2021-07,0.0,0.0,0.0,103.81,31628.4,2021-07-01
MAF,Saint Martin (French part),North America,2021-08,0.0,0.0,0.0,103.81,34673.71,2021-08-01
MAF,Saint Martin (French part),North America,2021-09,0.0,0.0,0.0,69.21,35089.020000000004,2021-09-01
MAF,Saint Martin (French part),North America,2021-10,0.0,0.0,0.0,69.2,39310.78,2021-10-01
MAF,Saint Martin (French part),North America,2021-11,0.0,0.0,0.0,34.6,39241.5,2021-11-01
MAF,Saint Martin (French part),North America,2021-12,0.0,0.0,0.0,34.6,40971.67,2021-12-01
MAF,Saint Martin (French part),North America,2022-01,0.0,0.0,0.0,103.80000000000001,43255.590000000004,2022-01-01
MAF,Saint Martin (French part),North America,2022-02,0.0,0.0,0.0,69.2,42044.479999999996,2022-02-01
MAF,Saint Martin (French part),North America,2022-03,0.0,0.0,0.0,0.0,47200.6,2022-03-01
MAF,Saint Martin (French part),North America,2022-04,0.0,0.0,0.0,0.0,45678.0,2022-04-01
MAF,Saint Martin (French part),North America,2022-05,0.0,0.0,0.0,0.0,47200.6,2022-05-01
MAF,Saint Martin (French part),North America,2022-06,0.0,0.0,0.0,34.6,46093.2,2022-06-01
MAF,Saint Martin (French part),North America,2022-07,0.0,0.0,0.0,34.6,49276.89,2022-07-01
MAF,Saint Martin (French part),North America,2022-08,0.0,0.0,0.0,0.0,49346.11,2022-08-01
MAF,Saint Martin (French part),North America,2022-09,0.0,0.0,0.0,0.0,47754.299999999996,2022-09-01
MAF,Saint Martin (French part),North America,2022-10,0.0,0.0,0.0,0.0,49346.11,2022-10-01
MAF,Saint Martin (French part),North America,2022-11,0.0,0.0,0.0,0.0,47754.299999999996,2022-11-01
MAF,Saint Martin (French part),North America,2022-12,0.0,0.0,0.0,0.0,49346.11,2022-12-01
MAF,Saint Martin (French part),North America,2023-01,0.0,0.0,0.0,0.0,49346.11,2023-01-01
MAF,Saint Martin (French part),North America,2023-02,0.0,0.0,0.0,0.0,44570.68,2023-02-01
MAF,Saint Martin (French part),North America,2023-03,0.0,0.0,0.0,0.0,49346.11,2023-03-01
MAF,Saint Martin (French part),North America,2023-04,0.0,0.0,0.0,0.0,47754.299999999996,2023-04-01
MAF,Saint Martin (French part),North America,2023-05,0.0,0.0,0.0,0.0,49346.11,2023-05-01
MAF,Saint Martin (French part),North America,2023-06,0.0,0.0,0.0,0.0,47754.299999999996,2023-06-01
MAF,Saint Martin (French part),North America,2023-07,0.0,0.0,0.0,0.0,49346.11,2023-07-01
MAF,Saint Martin (French part),North America,2023-08,0.0,0.0,0.0,0.0,49346.11,2023-08-01
MAF,Saint Martin (French part),North America,2023-09,0.0,0.0,0.0,0.0,47754.299999999996,2023-09-01
MAF,Saint Martin (French part),North America,2023-10,0.0,0.0,0.0,0.0,49346.11,2023-10-01
MAF,Saint Martin (French part),North America,2023-11,0.0,0.0,0.0,0.0,47754.299999999996,2023-11-01
MAF,Saint Martin (French part),North America,2023-12,0.0,0.0,0.0,0.0,49346.11,2023-12-01
MAF,Saint Martin (French part),North America,2024-01,0.0,0.0,0.0,0.0,49346.11,2024-01-01
MAF,Saint Martin (French part),North America,2024-02,0.0,0.0,0.0,0.0,46162.49,2024-02-01
MAF,Saint Martin (French part),North America,2024-03,0.0,0.0,0.0,0.0,49346.11,2024-03-01
MAF,Saint Martin (French part),North America,2024-04,0.0,0.0,0.0,0.0,47754.299999999996,2024-04-01
MAF,Saint Martin (French part),North America,2024-05,0.0,0.0,0.0,0.0,49346.11,2024-05-01
MAF,Saint Martin (French part),North America,2024-06,0.0,0.0,0.0,0.0,47754.299999999996,2024-06-01
MAF,Saint Martin (French part),North America,2024-07,0.0,0.0,0.0,0.0,49346.11,2024-07-01
MAF,Saint Martin (French part),North America,2024-08,0.0,0.0,0.0,0.0,6367.24,2024-08-01
MAR,Morocco,Africa,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
MAR,Morocco,Africa,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
MAR,Morocco,Africa,2020-03,0.0,0.0,0.0,0.6699999999999999,2.7800000000000002,2020-03-01
MAR,Morocco,Africa,2020-04,0.0,0.0,0.0,3.59,81.52,2020-04-01
MAR,Morocco,Africa,2020-05,0.0,0.0,0.0,1.21,154.32999999999998,2020-05-01
MAR,Morocco,Africa,2020-06,0.0,0.0,0.0,0.44,169.15,2020-06-01
MAR,Morocco,Africa,2020-07,0.0,0.0,0.0,2.27,212.51,2020-07-01
MAR,Morocco,Africa,2020-08,0.0,0.0,0.0,20.7,504.13,2020-08-01
MAR,Morocco,Africa,2020-09,0.0,0.0,0.0,25.79,1240.15,2020-09-01
MAR,Morocco,Africa,2020-10,0.0,0.0,0.0,32.519999999999996,2226.45,2020-10-01
MAR,Morocco,Africa,2020-11,0.0,0.0,0.0,66.55,3653.76,2020-11-01
MAR,Morocco,Africa,2020-12,0.0,0.0,0.0,39.24,5424.4,2020-12-01
MAR,Morocco,Africa,2021-01,0.0,0.0,0.0,28.25,6457.97,2021-01-01
MAR,Morocco,Africa,2021-02,0.0,0.0,0.0,9.55,6319.26,2021-02-01
MAR,Morocco,Africa,2021-03,0.0,0.0,0.0,4.89,7232.41,2021-03-01
MAR,Morocco,Africa,2021-04,0.0,0.0,0.0,5.09,7154.3,2021-04-01
MAR,Morocco,Africa,2021-05,0.0,0.0,0.0,4.0200000000000005,7538.72,2021-05-01
MAR,Morocco,Africa,2021-06,0.0,0.0,0.0,3.61,7396.38,2021-06-01
MAR,Morocco,Africa,2021-07,0.0,0.0,0.0,7.65,7808.72,2021-07-01
MAR,Morocco,Africa,2021-08,0.0,0.0,0.0,75.05,8991.2,2021-08-01
MAR,Morocco,Africa,2021-09,0.0,0.0,0.0,47.44,10785.3,2021-09-01
MAR,Morocco,Africa,2021-10,0.0,0.0,0.0,14.33,12007.77,2021-10-01
MAR,Morocco,Africa,2021-11,0.0,0.0,0.0,2.8600000000000003,11834.62,2021-11-01
