"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"timestamp_2025-10-21T10:00:08.562"
1083;Syddanmark;2020-04-17;M;2;0;0;436;7261;1781;
1084;Hovedstaden;2020-04-18;F;37;1;3;437;7298;1784;
1082;Midtjylland;2020-04-18;F;13;0;3;437;7311;1787;
1081;Nordjylland;2020-04-18;F;2;0;1;437;7313;1788;
1085;Sjælland;2020-04-18;F;15;1;2;438;7328;1790;
1084;Hovedstaden;2020-04-18;M;21;3;5;441;7349;1795;
1082;Midtjylland;2020-04-18;M;4;0;0;441;7353;1795;
1085;Sjælland;2020-04-18;M;7;2;3;443;7360;1798;
1083;Syddanmark;2020-04-18;M;3;0;0;443;7363;1798;
1084;Hovedstaden;2020-04-19;F;36;1;7;444;7399;1805;
1082;Midtjylland;2020-04-19;F;8;0;2;444;7407;1807;
1085;Sjælland;2020-04-19;F;19;0;3;444;7426;1810;
1083;Syddanmark;2020-04-19;F;3;0;0;444;7429;1810;
1084;Hovedstaden;2020-04-19;M;24;1;9;445;7453;1819;
1082;Midtjylland;2020-04-19;M;7;0;1;445;7460;1820;
1081;Nordjylland;2020-04-19;M;2;0;0;445;7462;1820;
1085;Sjælland;2020-04-19;M;10;3;7;448;7472;1827;
1083;Syddanmark;2020-04-19;M;1;0;0;448;7473;1827;
1084;Hovedstaden;2020-04-20;F;87;5;7;453;7560;1834;
1082;Midtjylland;2020-04-20;F;15;0;1;453;7575;1835;
1081;Nordjylland;2020-04-20;F;5;0;0;453;7580;1835;
1085;Sjælland;2020-04-20;F;26;1;4;454;7606;1839;
1083;Syddanmark;2020-04-20;F;3;0;0;454;7609;1839;
1084;Hovedstaden;2020-04-20;M;50;3;10;457;7659;1849;
1082;Midtjylland;2020-04-20;M;11;1;2;458;7670;1851;
1081;Nordjylland;2020-04-20;M;1;0;0;458;7671;1851;
1085;Sjælland;2020-04-20;M;10;1;4;459;7681;1855;
1083;Syddanmark;2020-04-20;M;3;2;2;461;7684;1857;
1084;Hovedstaden;2020-04-21;F;66;3;10;464;7750;1867;
1082;Midtjylland;2020-04-21;F;10;0;0;464;7760;1867;
1081;Nordjylland;2020-04-21;F;4;1;0;465;7764;1867;
1085;Sjælland;2020-04-21;F;31;1;5;466;7795;1872;
1083;Syddanmark;2020-04-21;F;7;0;1;466;7802;1873;
1084;Hovedstaden;2020-04-21;M;53;5;6;471;7855;1879;
1082;Midtjylland;2020-04-21;M;8;1;2;472;7863;1881;
1081;Nordjylland;2020-04-21;M;1;0;0;472;7864;1881;
1085;Sjælland;2020-04-21;M;14;1;7;473;7878;1888;
1083;Syddanmark;2020-04-21;M;5;0;0;473;7883;1888;
1084;Hovedstaden;2020-04-22;F;87;3;9;476;7970;1897;
1082;Midtjylland;2020-04-22;F;16;0;1;476;7986;1898;
1081;Nordjylland;2020-04-22;F;5;0;0;476;7991;1898;
1085;Sjælland;2020-04-22;F;22;2;3;478;8013;1901;
1083;Syddanmark;2020-04-22;F;1;0;0;478;8014;1901;
1084;Hovedstaden;2020-04-22;M;66;6;9;484;8080;1910;
1082;Midtjylland;2020-04-22;M;15;1;4;485;8095;1914;
1085;Sjælland;2020-04-22;M;12;1;3;486;8107;1917;
1083;Syddanmark;2020-04-22;M;1;0;0;486;8108;1917;
1084;Hovedstaden;2020-04-23;F;89;4;9;490;8197;1926;
1082;Midtjylland;2020-04-23;F;21;1;1;491;8218;1927;
1081;Nordjylland;2020-04-23;F;2;0;0;491;8220;1927;
1085;Sjælland;2020-04-23;F;30;1;4;492;8250;1931;
1083;Syddanmark;2020-04-23;F;4;0;0;492;8254;1931;
1084;Hovedstaden;2020-04-23;M;46;1;6;493;8300;1937;
1082;Midtjylland;2020-04-23;M;10;0;1;493;8310;1938;
1081;Nordjylland;2020-04-23;M;1;0;0;493;8311;1938;
1085;Sjælland;2020-04-23;M;20;0;5;493;8331;1943;
1083;Syddanmark;2020-04-23;M;4;0;0;493;8335;1943;
1084;Hovedstaden;2020-04-24;F;61;2;5;495;8396;1948;
1082;Midtjylland;2020-04-24;F;18;1;1;496;8414;1949;
1085;Sjælland;2020-04-24;F;23;2;4;498;8437;1953;
1083;Syddanmark;2020-04-24;F;2;0;0;498;8439;1953;
1084;Hovedstaden;2020-04-24;M;34;1;3;499;8473;1956;
1082;Midtjylland;2020-04-24;M;8;1;0;500;8481;1956;
1081;Nordjylland;2020-04-24;M;2;0;0;500;8483;1956;
1085;Sjælland;2020-04-24;M;12;1;3;501;8495;1959;
1083;Syddanmark;2020-04-24;M;3;0;0;501;8498;1959;
1084;Hovedstaden;2020-04-25;F;37;1;5;502;8535;1964;
1082;Midtjylland;2020-04-25;F;22;1;0;503;8557;1964;
1081;Nordjylland;2020-04-25;F;4;0;1;503;8561;1965;
1085;Sjælland;2020-04-25;F;14;1;4;504;8575;1969;
1083;Syddanmark;2020-04-25;F;3;0;0;504;8578;1969;
1084;Hovedstaden;2020-04-25;M;30;2;6;506;8608;1975;
1082;Midtjylland;2020-04-25;M;7;0;1;506;8615;1976;
1081;Nordjylland;2020-04-25;M;1;0;0;506;8616;1976;
1085;Sjælland;2020-04-25;M;9;2;2;508;8625;1978;
1083;Syddanmark;2020-04-25;M;5;0;0;508;8630;1978;
1084;Hovedstaden;2020-04-26;F;42;1;10;509;8672;1988;
1082;Midtjylland;2020-04-26;F;10;0;0;509;8682;1988;
1081;Nordjylland;2020-04-26;F;4;0;0;509;8686;1988;
1085;Sjælland;2020-04-26;F;12;0;2;509;8698;1990;
1083;Syddanmark;2020-04-26;F;4;0;0;509;8702;1990;
1084;Hovedstaden;2020-04-26;M;33;3;5;512;8735;1995;
1082;Midtjylland;2020-04-26;M;5;0;2;512;8740;1997;
1085;Sjælland;2020-04-26;M;5;1;1;513;8745;1998;
1083;Syddanmark;2020-04-26;M;3;0;0;513;8748;1998;
1084;Hovedstaden;2020-04-27;F;70;1;2;514;8818;2000;
1082;Midtjylland;2020-04-27;F;9;0;1;514;8827;2001;
1081;Nordjylland;2020-04-27;F;3;0;0;514;8830;2001;
1085;Sjælland;2020-04-27;F;36;4;5;518;8866;2006;
1083;Syddanmark;2020-04-27;F;1;0;0;518;8867;2006;
1084;Hovedstaden;2020-04-27;M;58;2;6;520;8925;2012;
1082;Midtjylland;2020-04-27;M;9;0;2;520;8934;2014;
1081;Nordjylland;2020-04-27;M;2;0;0;520;8936;2014;
1085;Sjælland;2020-04-27;M;25;5;5;525;8961;2019;
1083;Syddanmark;2020-04-27;M;3;0;0;525;8964;2019;
1084;Hovedstaden;2020-04-28;F;51;2;5;527;9015;2024;
1082;Midtjylland;2020-04-28;F;17;0;0;527;9032;2024;
1085;Sjælland;2020-04-28;F;22;0;0;527;9054;2024;
1084;Hovedstaden;2020-04-28;M;32;0;3;527;9086;2027;
1082;Midtjylland;2020-04-28;M;7;0;0;527;9093;2027;
1085;Sjælland;2020-04-28;M;7;0;0;527;9100;2027;
1084;Hovedstaden;2020-04-29;F;50;2;5;529;9150;2032;
1082;Midtjylland;2020-04-29;F;10;1;1;530;9160;2033;
1081;Nordjylland;2020-04-29;F;1;0;0;530;9161;2033;
1085;Sjælland;2020-04-29;F;16;0;1;530;9177;2034;
1083;Syddanmark;2020-04-29;F;4;0;0;530;9181;2034;
1084;Hovedstaden;2020-04-29;M;42;4;11;534;9223;2045;
1082;Midtjylland;2020-04-29;M;7;0;0;534;9230;2045;
1081;Nordjylland;2020-04-29;M;2;0;0;534;9232;2045;
1085;Sjælland;2020-04-29;M;5;1;2;535;9237;2047;
1083;Syddanmark;2020-04-29;M;2;0;0;535;9239;2047;
1084;Hovedstaden;2020-04-30;F;62;0;5;535;9301;2052;
1082;Midtjylland;2020-04-30;F;6;0;1;535;9307;2053;
1081;Nordjylland;2020-04-30;F;3;0;0;535;9310;2053;
1085;Sjælland;2020-04-30;F;23;0;1;535;9333;2054;
1083;Syddanmark;2020-04-30;F;1;0;0;535;9334;2054;
1084;Hovedstaden;2020-04-30;M;33;0;4;535;9367;2058;
1082;Midtjylland;2020-04-30;M;7;0;0;535;9374;2058;
1081;Nordjylland;2020-04-30;M;2;0;1;535;9376;2059;
1085;Sjælland;2020-04-30;M;8;0;0;535;9384;2059;
1083;Syddanmark;2020-04-30;M;1;0;0;535;9385;2059;
1084;Hovedstaden;2020-05-01;F;58;2;3;537;9443;2062;
1082;Midtjylland;2020-05-01;F;5;0;0;537;9448;2062;
1081;Nordjylland;2020-05-01;F;10;0;0;537;9458;2062;
1085;Sjælland;2020-05-01;F;15;1;1;538;9473;2063;
1083;Syddanmark;2020-05-01;F;2;0;0;538;9475;2063;
1084;Hovedstaden;2020-05-01;M;24;0;2;538;9499;2065;
1082;Midtjylland;2020-05-01;M;11;0;1;538;9510;2066;
1081;Nordjylland;2020-05-01;M;9;0;0;538;9519;2066;
1085;Sjælland;2020-05-01;M;10;1;2;539;9529;2068;
1083;Syddanmark;2020-05-01;M;3;0;1;539;9532;2069;
1084;Hovedstaden;2020-05-02;F;30;0;2;539;9562;2071;
1082;Midtjylland;2020-05-02;F;12;0;3;539;9574;2074;
1081;Nordjylland;2020-05-02;F;1;0;0;539;9575;2074;
1085;Sjælland;2020-05-02;F;17;0;1;539;9592;2075;
1083;Syddanmark;2020-05-02;F;4;0;0;539;9596;2075;
1084;Hovedstaden;2020-05-02;M;25;1;3;540;9621;2078;
1082;Midtjylland;2020-05-02;M;8;0;1;540;9629;2079;
1081;Nordjylland;2020-05-02;M;1;0;0;540;9630;2079;
1085;Sjælland;2020-05-02;M;12;1;1;541;9642;2080;
1083;Syddanmark;2020-05-02;M;2;0;0;541;9644;2080;
1084;Hovedstaden;2020-05-03;F;33;0;6;541;9677;2086;
1082;Midtjylland;2020-05-03;F;3;0;1;541;9680;2087;
1081;Nordjylland;2020-05-03;F;1;0;0;541;9681;2087;
1085;Sjælland;2020-05-03;F;6;0;2;541;9687;2089;
1083;Syddanmark;2020-05-03;F;4;0;1;541;9691;2090;
1084;Hovedstaden;2020-05-03;M;17;2;2;543;9708;2092;
1082;Midtjylland;2020-05-03;M;4;0;1;543;9712;2093;
1081;Nordjylland;2020-05-03;M;1;0;0;543;9713;2093;
1085;Sjælland;2020-05-03;M;5;1;3;544;9718;2096;
1083;Syddanmark;2020-05-03;M;1;0;0;544;9719;2096;
1084;Hovedstaden;2020-05-04;F;48;0;3;544;9767;2099;
1082;Midtjylland;2020-05-04;F;5;0;1;544;9772;2100;
1085;Sjælland;2020-05-04;F;21;1;2;545;9793;2102;
1083;Syddanmark;2020-05-04;F;3;0;0;545;9796;2102;
1084;Hovedstaden;2020-05-04;M;29;0;2;545;9825;2104;
1082;Midtjylland;2020-05-04;M;3;0;1;545;9828;2105;
1085;Sjælland;2020-05-04;M;8;0;2;545;9836;2107;
1083;Syddanmark;2020-05-04;M;1;0;0;545;9837;2107;
1084;Hovedstaden;2020-05-05;F;32;1;4;546;9869;2111;
1082;Midtjylland;2020-05-05;F;5;0;0;546;9874;2111;
1081;Nordjylland;2020-05-05;F;2;0;0;546;9876;2111;
1085;Sjælland;2020-05-05;F;20;2;3;548;9896;2114;
1083;Syddanmark;2020-05-05;F;4;0;0;548;9900;2114;
1084;Hovedstaden;2020-05-05;M;39;2;4;550;9939;2118;
1082;Midtjylland;2020-05-05;M;3;0;0;550;9942;2118;
1085;Sjælland;2020-05-05;M;14;0;5;550;9956;2123;
1083;Syddanmark;2020-05-05;M;1;0;0;550;9957;2123;
1084;Hovedstaden;2020-05-06;F;54;0;1;550;10011;2124;
1082;Midtjylland;2020-05-06;F;2;0;0;550;10013;2124;
1085;Sjælland;2020-05-06;F;9;0;0;550;10022;2124;
1083;Syddanmark;2020-05-06;F;2;0;0;550;10024;2124;
1084;Hovedstaden;2020-05-06;M;27;0;3;550;10051;2127;
1082;Midtjylland;2020-05-06;M;4;0;0;550;10055;2127;
1085;Sjælland;2020-05-06;M;6;0;2;550;10061;2129;
1084;Hovedstaden;2020-05-07;F;43;0;1;550;10104;2130;
1082;Midtjylland;2020-05-07;F;5;0;0;550;10109;2130;
1085;Sjælland;2020-05-07;F;19;0;3;550;10128;2133;
1083;Syddanmark;2020-05-07;F;1;0;0;550;10129;2133;
1084;Hovedstaden;2020-05-07;M;32;0;3;550;10161;2136;
1082;Midtjylland;2020-05-07;M;5;0;0;550;10166;2136;
1081;Nordjylland;2020-05-07;M;1;0;0;550;10167;2136;
1085;Sjælland;2020-05-07;M;13;2;4;552;10180;2140;
1083;Syddanmark;2020-05-07;M;2;0;0;552;10182;2140;
1084;Hovedstaden;2020-05-08;F;31;3;4;555;10213;2144;
1082;Midtjylland;2020-05-08;F;4;0;0;555;10217;2144;
1085;Sjælland;2020-05-08;F;4;0;0;555;10221;2144;
1083;Syddanmark;2020-05-08;F;1;0;0;555;10222;2144;
1084;Hovedstaden;2020-05-08;M;20;1;3;556;10242;2147;
1082;Midtjylland;2020-05-08;M;1;0;0;556;10243;2147;
1085;Sjælland;2020-05-08;M;5;0;0;556;10248;2147;
1083;Syddanmark;2020-05-08;M;2;0;0;556;10250;2147;
1084;Hovedstaden;2020-05-09;F;24;1;4;557;10274;2151;
1082;Midtjylland;2020-05-09;F;2;0;2;557;10276;2153;
1081;Nordjylland;2020-05-09;F;1;0;0;557;10277;2153;
1085;Sjælland;2020-05-09;F;7;0;0;557;10284;2153;
1084;Hovedstaden;2020-05-09;M;24;1;4;558;10308;2157;
1082;Midtjylland;2020-05-09;M;2;0;0;558;10310;2157;
1085;Sjælland;2020-05-09;M;4;0;1;558;10314;2158;
1084;Hovedstaden;2020-05-10;F;20;0;0;558;10334;2158;
1082;Midtjylland;2020-05-10;F;2;0;0;558;10336;2158;
1081;Nordjylland;2020-05-10;F;2;0;0;558;10338;2158;
1085;Sjælland;2020-05-10;F;4;0;0;558;10342;2158;
1083;Syddanmark;2020-05-10;F;3;0;0;558;10345;2158;
1084;Hovedstaden;2020-05-10;M;18;0;2;558;10363;2160;
1082;Midtjylland;2020-05-10;M;1;0;0;558;10364;2160;
1081;Nordjylland;2020-05-10;M;2;0;0;558;10366;2160;
1085;Sjælland;2020-05-10;M;3;1;1;559;10369;2161;
1083;Syddanmark;2020-05-10;M;1;1;1;560;10370;2162;
1084;Hovedstaden;2020-05-11;F;28;0;3;560;10398;2165;
1082;Midtjylland;2020-05-11;F;2;0;1;560;10400;2166;
1085;Sjælland;2020-05-11;F;5;0;0;560;10405;2166;
1083;Syddanmark;2020-05-11;F;5;0;0;560;10410;2166;
1084;Hovedstaden;2020-05-11;M;21;0;0;560;10431;2166;
1082;Midtjylland;2020-05-11;M;1;0;0;560;10432;2166;
1081;Nordjylland;2020-05-11;M;1;0;0;560;10433;2166;
1085;Sjælland;2020-05-11;M;7;0;1;560;10440;2167;
1083;Syddanmark;2020-05-11;M;7;1;2;561;10447;2169;
1084;Hovedstaden;2020-05-12;F;20;0;4;561;10467;2173;
1081;Nordjylland;2020-05-12;F;1;0;0;561;10468;2173;
1085;Sjælland;2020-05-12;F;9;0;1;561;10477;2174;
1083;Syddanmark;2020-05-12;F;6;0;0;561;10483;2174;
1084;Hovedstaden;2020-05-12;M;15;1;1;562;10498;2175;
1082;Midtjylland;2020-05-12;M;1;0;0;562;10499;2175;
1085;Sjælland;2020-05-12;M;1;0;0;562;10500;2175;
1083;Syddanmark;2020-05-12;M;3;0;0;562;10503;2175;
1084;Hovedstaden;2020-05-13;F;26;1;1;563;10529;2176;
1082;Midtjylland;2020-05-13;F;3;0;1;563;10532;2177;
1085;Sjælland;2020-05-13;F;6;0;1;563;10538;2178;
1083;Syddanmark;2020-05-13;F;4;0;1;563;10542;2179;
1084;Hovedstaden;2020-05-13;M;15;0;0;563;10557;2179;
1082;Midtjylland;2020-05-13;M;1;0;0;563;10558;2179;
1081;Nordjylland;2020-05-13;M;1;0;0;563;10559;2179;
1085;Sjælland;2020-05-13;M;6;0;0;563;10565;2179;
1083;Syddanmark;2020-05-13;M;1;0;0;563;10566;2179;
1084;Hovedstaden;2020-05-14;F;22;0;2;563;10588;2181;
1082;Midtjylland;2020-05-14;F;1;0;0;563;10589;2181;
1085;Sjælland;2020-05-14;F;11;0;2;563;10600;2183;
1083;Syddanmark;2020-05-14;F;3;0;1;563;10603;2184;
1084;Hovedstaden;2020-05-14;M;13;0;2;563;10616;2186;
1082;Midtjylland;2020-05-14;M;3;0;0;563;10619;2186;
1085;Sjælland;2020-05-14;M;3;0;0;563;10622;2186;
1083;Syddanmark;2020-05-14;M;5;1;4;564;10627;2190;
1084;Hovedstaden;2020-05-15;F;26;1;1;565;10653;2191;
1082;Midtjylland;2020-05-15;F;4;0;0;565;10657;2191;
1081;Nordjylland;2020-05-15;F;1;0;1;565;10658;2192;
1085;Sjælland;2020-05-15;F;5;1;3;566;10663;2195;
1083;Syddanmark;2020-05-15;F;3;0;0;566;10666;2195;
1084;Hovedstaden;2020-05-15;M;31;0;3;566;10697;2198;
1085;Sjælland;2020-05-15;M;9;2;2;568;10706;2200;
1083;Syddanmark;2020-05-15;M;8;1;1;569;10714;2201;
1084;Hovedstaden;2020-05-16;F;8;0;0;569;10722;2201;
1082;Midtjylland;2020-05-16;F;3;0;1;569;10725;2202;
1081;Nordjylland;2020-05-16;F;1;0;0;569;10726;2202;
1085;Sjælland;2020-05-16;F;5;1;1;570;10731;2203;
1083;Syddanmark;2020-05-16;F;1;0;0;570;10732;2203;
1084;Hovedstaden;2020-05-16;M;10;0;0;570;10742;2203;
1082;Midtjylland;2020-05-16;M;1;0;0;570;10743;2203;
1085;Sjælland;2020-05-16;M;3;0;1;570;10746;2204;
1083;Syddanmark;2020-05-16;M;2;0;1;570;10748;2205;
1084;Hovedstaden;2020-05-17;F;18;0;1;570;10766;2206;
1082;Midtjylland;2020-05-17;F;5;0;2;570;10771;2208;
1085;Sjælland;2020-05-17;F;5;0;0;570;10776;2208;
1083;Syddanmark;2020-05-17;F;3;0;0;570;10779;2208;
1084;Hovedstaden;2020-05-17;M;13;0;1;570;10792;2209;
1082;Midtjylland;2020-05-17;M;3;0;0;570;10795;2209;
1085;Sjælland;2020-05-17;M;2;0;0;570;10797;2209;
1083;Syddanmark;2020-05-17;M;1;0;0;570;10798;2209;
1084;Hovedstaden;2020-05-18;F;31;1;2;571;10829;2211;
1082;Midtjylland;2020-05-18;F;4;0;1;571;10833;2212;
1085;Sjælland;2020-05-18;F;5;0;1;571;10838;2213;
1083;Syddanmark;2020-05-18;F;4;0;1;571;10842;2214;
1084;Hovedstaden;2020-05-18;M;23;1;1;572;10865;2215;
1082;Midtjylland;2020-05-18;M;3;0;1;572;10868;2216;
1081;Nordjylland;2020-05-18;M;1;0;0;572;10869;2216;
1085;Sjælland;2020-05-18;M;3;0;0;572;10872;2216;
1083;Syddanmark;2020-05-18;M;6;0;0;572;10878;2216;
1084;Hovedstaden;2020-05-19;F;24;0;3;572;10902;2219;
1082;Midtjylland;2020-05-19;F;1;0;1;572;10903;2220;
1085;Sjælland;2020-05-19;F;4;0;0;572;10907;2220;
1083;Syddanmark;2020-05-19;F;3;0;1;572;10910;2221;
1084;Hovedstaden;2020-05-19;M;17;1;1;573;10927;2222;
1082;Midtjylland;2020-05-19;M;4;0;0;573;10931;2222;
1081;Nordjylland;2020-05-19;M;2;0;0;573;10933;2222;
1085;Sjælland;2020-05-19;M;3;0;1;573;10936;2223;
1083;Syddanmark;2020-05-19;M;1;0;0;573;10937;2223;
1084;Hovedstaden;2020-05-20;F;27;2;3;575;10964;2226;
1081;Nordjylland;2020-05-20;F;1;0;0;575;10965;2226;
1085;Sjælland;2020-05-20;F;7;0;0;575;10972;2226;
1083;Syddanmark;2020-05-20;F;3;0;0;575;10975;2226;
1084;Hovedstaden;2020-05-20;M;25;2;2;577;11000;2228;
1085;Sjælland;2020-05-20;M;5;1;2;578;11005;2230;
1084;Hovedstaden;2020-05-21;F;11;0;1;578;11016;2231;
1082;Midtjylland;2020-05-21;F;1;0;1;578;11017;2232;
1085;Sjælland;2020-05-21;F;4;0;1;578;11021;2233;
1084;Hovedstaden;2020-05-21;M;13;0;2;578;11034;2235;
1085;Sjælland;2020-05-21;M;1;0;1;578;11035;2236;
1084;Hovedstaden;2020-05-22;F;28;3;6;581;11063;2242;
1082;Midtjylland;2020-05-22;F;1;0;0;581;11064;2242;
1081;Nordjylland;2020-05-22;F;2;0;0;581;11066;2242;
1085;Sjælland;2020-05-22;F;6;0;1;581;11072;2243;
1083;Syddanmark;2020-05-22;F;1;0;0;581;11073;2243;
1084;Hovedstaden;2020-05-22;M;19;1;3;582;11092;2246;
1082;Midtjylland;2020-05-22;M;2;0;1;582;11094;2247;
1085;Sjælland;2020-05-22;M;8;1;2;583;11102;2249;
1083;Syddanmark;2020-05-22;M;3;0;0;583;11105;2249;
1084;Hovedstaden;2020-05-23;F;14;0;2;583;11119;2251;
1082;Midtjylland;2020-05-23;F;1;0;0;583;11120;2251;
1085;Sjælland;2020-05-23;F;3;1;1;584;11123;2252;
1084;Hovedstaden;2020-05-23;M;16;0;3;584;11139;2255;
1082;Midtjylland;2020-05-23;M;2;0;1;584;11141;2256;
1085;Sjælland;2020-05-23;M;1;0;0;584;11142;2256;
1084;Hovedstaden;2020-05-24;F;15;0;1;584;11157;2257;
1085;Sjælland;2020-05-24;F;5;0;1;584;11162;2258;
1083;Syddanmark;2020-05-24;F;1;0;0;584;11163;2258;
1084;Hovedstaden;2020-05-24;M;13;0;3;584;11176;2261;
1083;Syddanmark;2020-05-24;M;1;0;0;584;11177;2261;
1084;Hovedstaden;2020-05-25;F;25;1;2;585;11202;2263;
1082;Midtjylland;2020-05-25;F;1;0;0;585;11203;2263;
1085;Sjælland;2020-05-25;F;2;0;0;585;11205;2263;
1083;Syddanmark;2020-05-25;F;2;0;1;585;11207;2264;
1084;Hovedstaden;2020-05-25;M;18;0;0;585;11225;2264;
1081;Nordjylland;2020-05-25;M;1;0;0;585;11226;2264;
1085;Sjælland;2020-05-25;M;3;0;0;585;11229;2264;
1084;Hovedstaden;2020-05-26;F;27;2;5;587;11256;2269;
1081;Nordjylland;2020-05-26;F;2;0;0;587;11258;2269;
1085;Sjælland;2020-05-26;F;7;0;0;587;11265;2269;
1083;Syddanmark;2020-05-26;F;3;0;2;587;11268;2271;
1084;Hovedstaden;2020-05-26;M;19;0;3;587;11287;2274;
1082;Midtjylland;2020-05-26;M;2;0;0;587;11289;2274;
1083;Syddanmark;2020-05-26;M;2;0;1;587;11291;2275;
1084;Hovedstaden;2020-05-27;F;24;1;3;588;11315;2278;
1082;Midtjylland;2020-05-27;F;1;0;0;588;11316;2278;
1085;Sjælland;2020-05-27;F;2;0;0;588;11318;2278;
1084;Hovedstaden;2020-05-27;M;18;1;4;589;11336;2282;
1082;Midtjylland;2020-05-27;M;1;0;0;589;11337;2282;
1085;Sjælland;2020-05-27;M;6;0;2;589;11343;2284;
1084;Hovedstaden;2020-05-28;F;19;0;0;589;11362;2284;
1085;Sjælland;2020-05-28;F;5;0;1;589;11367;2285;
1083;Syddanmark;2020-05-28;F;1;0;0;589;11368;2285;
1084;Hovedstaden;2020-05-28;M;9;1;3;590;11377;2288;
1085;Sjælland;2020-05-28;M;2;0;0;590;11379;2288;
1083;Syddanmark;2020-05-28;M;1;0;0;590;11380;2288;
1084;Hovedstaden;2020-05-29;F;15;1;1;591;11395;2289;
1085;Sjælland;2020-05-29;F;3;0;1;591;11398;2290;
1083;Syddanmark;2020-05-29;F;1;0;0;591;11399;2290;
1084;Hovedstaden;2020-05-29;M;13;2;2;593;11412;2292;
1085;Sjælland;2020-05-29;M;8;0;2;593;11420;2294;
1083;Syddanmark;2020-05-29;M;2;0;0;593;11422;2294;
1084;Hovedstaden;2020-05-30;F;9;0;1;593;11431;2295;
1085;Sjælland;2020-05-30;F;7;0;0;593;11438;2295;
1084;Hovedstaden;2020-05-30;M;14;1;2;594;11452;2297;
1085;Sjælland;2020-05-30;M;2;0;0;594;11454;2297;
1083;Syddanmark;2020-05-30;M;1;0;1;594;11455;2298;
1084;Hovedstaden;2020-05-31;F;10;0;1;594;11465;2299;
1085;Sjælland;2020-05-31;F;5;0;0;594;11470;2299;
1084;Hovedstaden;2020-05-31;M;6;0;0;594;11476;2299;
1085;Sjælland;2020-05-31;M;1;0;0;594;11477;2299;
1084;Hovedstaden;2020-06-01;F;16;0;1;594;11493;2300;
1085;Sjælland;2020-06-01;F;2;0;0;594;11495;2300;
1084;Hovedstaden;2020-06-01;M;5;0;1;594;11500;2301;
1082;Midtjylland;2020-06-01;M;2;0;1;594;11502;2302;
1085;Sjælland;2020-06-01;M;6;0;2;594;11508;2304;
1083;Syddanmark;2020-06-01;M;2;0;1;594;11510;2305;
1084;Hovedstaden;2020-06-02;F;23;0;0;594;11533;2305;
1082;Midtjylland;2020-06-02;F;2;0;0;594;11535;2305;
1085;Sjælland;2020-06-02;F;12;0;1;594;11547;2306;
1083;Syddanmark;2020-06-02;F;3;0;0;594;11550;2306;
1084;Hovedstaden;2020-06-02;M;9;0;0;594;11559;2306;
1082;Midtjylland;2020-06-02;M;1;0;0;594;11560;2306;
1085;Sjælland;2020-06-02;M;4;0;1;594;11564;2307;
1083;Syddanmark;2020-06-02;M;1;0;0;594;11565;2307;
1084;Hovedstaden;2020-06-03;F;24;0;1;594;11589;2308;
1085;Sjælland;2020-06-03;F;9;0;0;594;11598;2308;
1083;Syddanmark;2020-06-03;F;1;0;0;594;11599;2308;
1084;Hovedstaden;2020-06-03;M;9;0;0;594;11608;2308;
1085;Sjælland;2020-06-03;M;9;0;0;594;11617;2308;
1084;Hovedstaden;2020-06-04;F;18;0;0;594;11635;2308;
1085;Sjælland;2020-06-04;F;4;0;0;594;11639;2308;
1083;Syddanmark;2020-06-04;F;1;0;0;594;11640;2308;
1084;Hovedstaden;2020-06-04;M;8;1;1;595;11648;2309;
1082;Midtjylland;2020-06-04;M;3;0;0;595;11651;2309;
1085;Sjælland;2020-06-04;M;2;0;0;595;11653;2309;
1083;Syddanmark;2020-06-04;M;4;1;2;596;11657;2311;
1084;Hovedstaden;2020-06-05;F;14;0;1;596;11671;2312;
1085;Sjælland;2020-06-05;F;2;0;0;596;11673;2312;
1084;Hovedstaden;2020-06-05;M;15;0;1;596;11688;2313;
1085;Sjælland;2020-06-05;M;2;0;0;596;11690;2313;
1083;Syddanmark;2020-06-05;M;1;0;1;596;11691;2314;
1084;Hovedstaden;2020-06-06;F;7;0;1;596;11698;2315;
1082;Midtjylland;2020-06-06;F;1;0;0;596;11699;2315;
1085;Sjælland;2020-06-06;F;2;0;0;596;11701;2315;
1084;Hovedstaden;2020-06-06;M;4;0;0;596;11705;2315;
1083;Syddanmark;2020-06-06;M;1;0;0;596;11706;2315;
1084;Hovedstaden;2020-06-07;F;4;0;1;596;11710;2316;
1084;Hovedstaden;2020-06-07;M;10;0;1;596;11720;2317;
1084;Hovedstaden;2020-06-08;F;14;0;0;596;11734;2317;
1082;Midtjylland;2020-06-08;F;2;0;1;596;11736;2318;
1081;Nordjylland;2020-06-08;F;1;0;0;596;11737;2318;
1085;Sjælland;2020-06-08;F;1;0;0;596;11738;2318;
1083;Syddanmark;2020-06-08;F;3;0;0;596;11741;2318;
1084;Hovedstaden;2020-06-08;M;15;1;2;597;11756;2320;
1082;Midtjylland;2020-06-08;M;2;0;0;597;11758;2320;
1085;Sjælland;2020-06-08;M;1;0;0;597;11759;2320;
1083;Syddanmark;2020-06-08;M;5;0;0;597;11764;2320;
1084;Hovedstaden;2020-06-09;F;10;0;0;597;11774;2320;
1082;Midtjylland;2020-06-09;F;1;0;0;597;11775;2320;
