"Dato";"Regionskode";"Region";"Kategori";"Antal borgere";"timestamp_2025-10-21T10:00:08.562"
2023-11-01;1083;Syddanmark;Indlæggelse pga. covid-19;9;
2023-11-01;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2023-11-02;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;8;
2023-11-02;1084;Hovedstaden;Indlæggelse pga. covid-19;12;
2023-11-02;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;6;
2023-11-02;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-02;1082;Midtjylland;Indlæggelse pga. covid-19;6;
2023-11-02;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2023-11-02;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-02;1081;Nordjylland;Indlæggelse pga. covid-19;10;
2023-11-02;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-02;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;2;
2023-11-02;1085;Sjælland;Indlæggelse pga. covid-19;5;
2023-11-02;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2023-11-02;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2;
2023-11-02;1083;Syddanmark;Indlæggelse pga. covid-19;7;
2023-11-02;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-03;;;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-03;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;8;
2023-11-03;1084;Hovedstaden;Indlæggelse pga. covid-19;10;
2023-11-03;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2023-11-03;1082;Midtjylland;Indlæggelse pga. covid-19;6;
2023-11-03;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-03;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-03;1081;Nordjylland;Indlæggelse pga. covid-19;6;
2023-11-03;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-03;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;4;
2023-11-03;1085;Sjælland;Indlæggelse pga. covid-19;5;
2023-11-03;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-03;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3;
2023-11-03;1083;Syddanmark;Indlæggelse pga. covid-19;4;
2023-11-03;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;6;
2023-11-04;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;6;
2023-11-04;1084;Hovedstaden;Indlæggelse pga. covid-19;9;
2023-11-04;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-04;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2;
2023-11-04;1082;Midtjylland;Indlæggelse pga. covid-19;7;
2023-11-04;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2023-11-04;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-04;1081;Nordjylland;Indlæggelse pga. covid-19;7;
2023-11-04;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-04;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;2;
2023-11-04;1085;Sjælland;Indlæggelse pga. covid-19;4;
2023-11-04;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2;
2023-11-04;1083;Syddanmark;Indlæggelse pga. covid-19;8;
2023-11-04;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2023-11-05;;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-05;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3;
2023-11-05;1084;Hovedstaden;Indlæggelse pga. covid-19;10;
2023-11-05;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;7;
2023-11-05;1082;Midtjylland;Indlæggelse pga. covid-19;5;
2023-11-05;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-05;1081;Nordjylland;Indlæggelse pga. covid-19;5;
2023-11-05;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2023-11-05;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;3;
2023-11-05;1085;Sjælland;Indlæggelse pga. covid-19;6;
2023-11-05;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-05;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3;
2023-11-05;1083;Syddanmark;Indlæggelse pga. covid-19;7;
2023-11-05;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-06;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;7;
2023-11-06;1084;Hovedstaden;Indlæggelse pga. covid-19;13;
2023-11-06;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2023-11-06;1082;Midtjylland;Indlæggelse pga. covid-19;11;
2023-11-06;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2023-11-06;1081;Nordjylland;Indlæggelse pga. covid-19;3;
2023-11-06;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2023-11-06;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;3;
2023-11-06;1085;Sjælland;Indlæggelse pga. covid-19;5;
2023-11-06;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-06;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4;
2023-11-06;1083;Syddanmark;Indlæggelse pga. covid-19;6;
2023-11-06;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;10;
2023-11-07;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4;
2023-11-07;1084;Hovedstaden;Indlæggelse pga. covid-19;17;
2023-11-07;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2023-11-07;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-07;1082;Midtjylland;Indlæggelse pga. covid-19;6;
2023-11-07;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-07;1081;Nordjylland;Indlæggelse pga. covid-19;8;
2023-11-07;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-07;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;2;
2023-11-07;1085;Sjælland;Indlæggelse pga. covid-19;4;
2023-11-07;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2023-11-07;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;6;
2023-11-07;1083;Syddanmark;Indlæggelse pga. covid-19;9;
2023-11-07;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-08;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;6;
2023-11-08;1084;Hovedstaden;Indlæggelse pga. covid-19;11;
2023-11-08;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-08;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-08;1082;Midtjylland;Indlæggelse pga. covid-19;7;
2023-11-08;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-08;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-08;1081;Nordjylland;Indlæggelse pga. covid-19;7;
2023-11-08;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-08;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;3;
2023-11-08;1085;Sjælland;Indlæggelse pga. covid-19;4;
2023-11-08;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2023-11-08;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-08;1083;Syddanmark;Indlæggelse pga. covid-19;5;
2023-11-08;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-09;;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-09;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4;
2023-11-09;1084;Hovedstaden;Indlæggelse pga. covid-19;12;
2023-11-09;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;6;
2023-11-09;1082;Midtjylland;Indlæggelse pga. covid-19;11;
2023-11-09;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-09;1081;Nordjylland;Indlæggelse pga. covid-19;3;
2023-11-09;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;3;
2023-11-09;1085;Sjælland;Indlæggelse pga. covid-19;6;
2023-11-09;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-09;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;6;
2023-11-09;1083;Syddanmark;Indlæggelse pga. covid-19;5;
2023-11-09;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2023-11-10;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3;
2023-11-10;1084;Hovedstaden;Indlæggelse pga. covid-19;11;
2023-11-10;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2023-11-10;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2;
2023-11-10;1082;Midtjylland;Indlæggelse pga. covid-19;3;
2023-11-10;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2023-11-10;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2023-11-10;1081;Nordjylland;Indlæggelse pga. covid-19;7;
2023-11-10;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2023-11-10;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;2;
2023-11-10;1085;Sjælland;Indlæggelse pga. covid-19;1;
2023-11-10;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2023-11-10;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3;
